bill_id,state,bill_number,title,description,status,status_date,sponsor_names,votes,failed,text,processed_text,pre_post_ira,year,topic
1204447,MN,HF1188,"Drivers required to slow down when passing stopped service vehicles, and recycling trucks authorized to be equipped with and to use amber lights when collecting recycling.","Drivers required to slow down when passing stopped service vehicles, and recycling trucks authorized to be equipped with and to use amber lights when collecting recycling.",4.0,2019-05-06,"Brad Tabke, Frank Hornstein, Leon Lillie, Gregory Davids, Cheryl Youakim, Nolan West, Hunter Cantrell","[{""roll_call_id"": 838026, ""date"": ""2019-04-08"", ""desc"": ""House: Passage"", ""yea"": 127, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 127, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 55, ""url"": ""https://legiscan.com/MN/rollcall/HF1188/id/838026"", ""state_link"": ""https://www.house.leg.state.mn.us/votes/votes.asp?ls_year=91&billnum=HF1188&session_number=0&year=2019&id=10136""}, {""roll_call_id"": 854914, ""date"": ""2019-04-29"", ""desc"": ""Senate: Third reading Passed"", ""yea"": 66, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 66, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 56, ""url"": ""https://legiscan.com/MN/rollcall/HF1188/id/854914"", ""state_link"": ""https://www.senate.mn/journals/gotopage.php?session=ls91&number=4005""}, {""roll_call_id"": 856729, ""date"": ""2019-05-01"", ""desc"": ""House: H.F. NO. 1188"", ""yea"": 131, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 131, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 55, ""url"": ""https://legiscan.com/MN/rollcall/HF1188/id/856729"", ""state_link"": ""https://www.house.leg.state.mn.us/votes/votes.asp?ls_year=91&billnum=HF1188&session_number=0&year=2019&id=10387""}]",0,"Drivers required to slow down when passing stopped service vehicles, and recycling trucks authorized to be equipped with and to use amber lights when collecting recycling. Drivers required to slow down when passing stopped service vehicles, and recycling trucks authorized to be equipped with and to use amber lights when collecting recycling.",driver require slow pass stop service vehicle recycling truck authorize equip use amber light collect recycling driver require slow pass stop service vehicle recycling truck authorize equip use amber light collect recycling,Pre-IRA,2019.0,1
1139798,VA,HB2009,Virginia Land Conservation Foundation; project proposals.,Virginia Land Conservation Foundation; project proposals. Directs the Virginia Land Conservation Foundation to conduct a grant round each year to identify and rank projects for the subsequent fiscal year. The bill requires the Foundation to assume an amount of funding of the grant program as provided in the general appropriation act. The bill requires the Foundation to provide rankings to the House Committee on Appropriations and the Senate Committee on Finance by December 15 of each year.,4.0,2019-03-18,"Paul Krizek, Mark Sickles","[{""roll_call_id"": 784048, ""date"": ""2019-01-21"", ""desc"": ""House: Subcommittee recommends reporting with substitute (7-Y 0-N)"", ""yea"": 7, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/784048"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0101V0012+HB2009""}, {""roll_call_id"": 784986, ""date"": ""2019-01-23"", ""desc"": ""House: Reported from Agriculture, Chesapeake and Natural Resources with substitute (22-Y 0-N)"", ""yea"": 22, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/784986"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H01V0009+HB2009""}, {""roll_call_id"": 788622, ""date"": ""2019-01-30"", ""desc"": ""House: Subcommittee recommends reporting with substitute (8-Y 0-N)"", ""yea"": 8, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/788622"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0201V0016+HB2009""}, {""roll_call_id"": 791373, ""date"": ""2019-02-01"", ""desc"": ""House: Reported from Appropriations with substitute (21-Y 0-N)"", ""yea"": 21, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/791373"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H02V0069+HB2009""}, {""roll_call_id"": 792511, ""date"": ""2019-02-05"", ""desc"": ""House: VOTE: BLOCK VOTE PASSAGE (99-Y 0-N)"", ""yea"": 99, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/792511"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV2360+HB2009""}, {""roll_call_id"": 800921, ""date"": ""2019-02-14"", ""desc"": ""Senate: Reported from Agriculture, Conservation and Natural Resources (11-Y 0-N)"", ""yea"": 11, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 11, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/800921"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+S01V0085+HB2009""}, {""roll_call_id"": 802558, ""date"": ""2019-02-18"", ""desc"": ""Senate: Constitutional reading dispensed (39-Y 0-N)"", ""yea"": 39, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/802558"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0772HB2009+HB2009""}, {""roll_call_id"": 803826, ""date"": ""2019-02-19"", ""desc"": ""Senate: Passed Senate (39-Y 0-N 1-A)"", ""yea"": 39, ""nay"": 0, ""nv"": 0, ""absent"": 1, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2009/id/803826"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0823HB2009+HB2009""}]",0,Virginia Land Conservation Foundation; project proposals. Virginia Land Conservation Foundation; project proposals. Directs the Virginia Land Conservation Foundation to conduct a grant round each year to identify and rank projects for the subsequent fiscal year. The bill requires the Foundation to assume an amount of funding of the grant program as provided in the general appropriation act. The bill requires the Foundation to provide rankings to the House Committee on Appropriations and the Senate Committee on Finance by December 15 of each year.,virginia land conservation foundation project proposal virginia land conservation foundation project proposal direct virginia land conservation foundation conduct grant round year identify rank project subsequent fiscal year bill require foundation assume funding grant program provide general appropriation act bill require foundation provide ranking house committee appropriation senate committee finance december   year,Pre-IRA,2019.0,6
1142531,VA,HB2485,Industrial development authorities; legislative intent.,Industrial development authorities; legislative intent. Authorizes an industrial development authority to facilitate and support landowner access to carbon markets through aggregation of landowners to reach a size that attracts the investment of private capital.,4.0,2019-03-18,"Keith Hodges, Mark Cole, Elizabeth Guzman, Robert Thomas, Michael Webert","[{""roll_call_id"": 785097, ""date"": ""2019-01-23"", ""desc"": ""House: Subcommittee recommends reporting (6-Y 0-N)"", ""yea"": 6, ""nay"": 0, ""nv"": 2, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/785097"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0702V0017+HB2485""}, {""roll_call_id"": 786243, ""date"": ""2019-01-25"", ""desc"": ""House: Reported from Counties, Cities and Towns (21-Y 0-N)"", ""yea"": 21, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/786243"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H07V0023+HB2485""}, {""roll_call_id"": 789603, ""date"": ""2019-01-31"", ""desc"": ""House: VOTE: BLOCK VOTE PASSAGE (99-Y 0-N)"", ""yea"": 99, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/789603"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV2086+HB2485""}, {""roll_call_id"": 798117, ""date"": ""2019-02-12"", ""desc"": ""Senate: Reported from Local Government (12-Y 1-N)"", ""yea"": 12, ""nay"": 1, ""nv"": 0, ""absent"": 0, ""total"": 13, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/798117"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+S07V0087+HB2485""}, {""roll_call_id"": 800938, ""date"": ""2019-02-14"", ""desc"": ""Senate: Constitutional reading dispensed (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/800938"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0662HB2485+HB2485""}, {""roll_call_id"": 801680, ""date"": ""2019-02-15"", ""desc"": ""Senate: Passed Senate (38-Y 1-N)"", ""yea"": 38, ""nay"": 1, ""nv"": 1, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2485/id/801680"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0722HB2485+HB2485""}]",0,Industrial development authorities; legislative intent. Industrial development authorities; legislative intent. Authorizes an industrial development authority to facilitate and support landowner access to carbon markets through aggregation of landowners to reach a size that attracts the investment of private capital.,industrial development authority legislative intent industrial development authority legislative intent authorize industrial development authority facilitate support landowner access carbon market aggregation landowner reach size attract investment private capital,Pre-IRA,2019.0,5
1148976,VA,SB1634,"Economic revitalization zone, local; towns may establish by ordinance.","Economic revitalization zone. Allows any town, by ordinance, to establish one or more economic revitalization zones for the purpose of providing incentives to private entities to purchase real property and interests in real property to assemble parcels suitable for economic development. This authority is currently available only to cities. Each town establishing an economic revitalization zone may grant tax incentives and provide regulatory flexibility. Properties that are acquired through the use of eminent domain shall not be eligible for the incentives and regulatory flexibility provided by the ordinance.",4.0,2019-03-21,Jennifer Boysko,"[{""roll_call_id"": 787940, ""date"": ""2019-01-29"", ""desc"": ""Senate: Reported from Local Government (9-Y 1-N)"", ""yea"": 9, ""nay"": 1, ""nv"": 0, ""absent"": 0, ""total"": 10, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/787940"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+S07V0045+SB1634""}, {""roll_call_id"": 790014, ""date"": ""2019-01-31"", ""desc"": ""Senate: Constitutional reading dispensed (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/790014"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0268SB1634+SB1634""}, {""roll_call_id"": 791938, ""date"": ""2019-02-04"", ""desc"": ""Senate: Read third time and passed Senate (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/791938"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0335SB1634+SB1634""}, {""roll_call_id"": 799130, ""date"": ""2019-02-13"", ""desc"": ""House: Subcommittee recommends reporting (8-Y 0-N)"", ""yea"": 8, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/799130"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0702V0032+SB1634""}, {""roll_call_id"": 801193, ""date"": ""2019-02-15"", ""desc"": ""House: Reported from Counties, Cities and Towns (21-Y 0-N)"", ""yea"": 21, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/801193"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H07V0088+SB1634""}, {""roll_call_id"": 803081, ""date"": ""2019-02-19"", ""desc"": ""House: VOTE: BLOCK VOTE PASSAGE (98-Y 0-N)"", ""yea"": 98, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/803081"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV2960+SB1634""}, {""roll_call_id"": 803082, ""date"": ""2019-02-19"", ""desc"": ""House: VOTE: BLOCK VOTE PASSAGE #2 (99-Y 0-N)"", ""yea"": 99, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/SB1634/id/803082"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV3003+SB1634""}]",0,"Economic revitalization zone, local; towns may establish by ordinance. Economic revitalization zone. Allows any town, by ordinance, to establish one or more economic revitalization zones for the purpose of providing incentives to private entities to purchase real property and interests in real property to assemble parcels suitable for economic development. This authority is currently available only to cities. Each town establishing an economic revitalization zone may grant tax incentives and provide regulatory flexibility. Properties that are acquired through the use of eminent domain shall not be eligible for the incentives and regulatory flexibility provided by the ordinance.",economic revitalization zone local town establish ordinance economic revitalization zone allow town ordinance establish economic revitalization zone purpose provide incentive private entity purchase real property interest real property assemble parcel suitable economic development authority currently available city town establish economic revitalization zone grant tax incentive provide regulatory flexibility property acquire use eminent domain shall eligible incentive regulatory flexibility provide ordinance,Pre-IRA,2019.0,12
1139095,VA,HB1934,Electric vehicle charging stations; operation by certain state agencies.,"Electric vehicle charging stations; operation by certain state agencies. Authorizes the Department of General Services, Department of Motor Vehicles, and Department of Transportation to locate and operate a retail fee-based electric vehicle charging station on property the agency controls if the electric vehicle charging services are offered at prevailing market rates, as defined in the bill. The bill exempts such agencies from being considered a public utility solely because of the sale of electric vehicle charging service or the ownership or operation of an electric vehicle charging station and further exempts such service from constituting the retail sale of electricity. Currently, such provisions are applicable only to the Department of Conservation and Recreation when operating a retail fee-based electric vehicle charging station on property of any existing state park or similar recreational facility the Department of Conservation and Recreation controls.",4.0,2019-03-08,"David Bulova, Betsy Carr, Wendy Gooditis, Timothy Hugo, Mark Keam, Alfonso Lopez, David Toscano","[{""roll_call_id"": 783417, ""date"": ""2019-01-17"", ""desc"": ""House: Subcommittee recommends reporting with substitute (8-Y 0-N)"", ""yea"": 8, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/783417"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H1101V0007+HB1934""}, {""roll_call_id"": 785810, ""date"": ""2019-01-24"", ""desc"": ""House: Reported from General Laws with substitute (22-Y 0-N)"", ""yea"": 22, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/785810"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H11V0059+HB1934""}, {""roll_call_id"": 788407, ""date"": ""2019-01-30"", ""desc"": ""House: Subcommittee recommends reporting (8-Y 0-N)"", ""yea"": 8, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/788407"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0204V0005+HB1934""}, {""roll_call_id"": 789155, ""date"": ""2019-01-30"", ""desc"": ""House: Reported from Appropriations (18-Y 4-N)"", ""yea"": 18, ""nay"": 4, ""nv"": 0, ""absent"": 0, ""total"": 22, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/789155"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H02V0046+HB1934""}, {""roll_call_id"": 792601, ""date"": ""2019-02-05"", ""desc"": ""House: VOTE: PASSAGE (69-Y 30-N)"", ""yea"": 69, ""nay"": 30, ""nv"": 0, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/792601"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV2434+HB1934""}, {""roll_call_id"": 802814, ""date"": ""2019-02-18"", ""desc"": ""Senate: Reported from General Laws and Technology with substitute (10-Y 3-N)"", ""yea"": 10, ""nay"": 3, ""nv"": 0, ""absent"": 0, ""total"": 13, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/802814"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+S12V0162+HB1934""}, {""roll_call_id"": 803133, ""date"": ""2019-02-19"", ""desc"": ""Senate: Constitutional reading dispensed (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/803133"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0834HB1934+HB1934""}, {""roll_call_id"": 804413, ""date"": ""2019-02-20"", ""desc"": ""Senate: Passed Senate with substitute (31-Y 9-N)"", ""yea"": 31, ""nay"": 9, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/804413"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0898HB1934+HB1934""}, {""roll_call_id"": 806403, ""date"": ""2019-02-21"", ""desc"": ""House: VOTE: ADOPTION (66-Y 34-N)"", ""yea"": 66, ""nay"": 34, ""nv"": 0, ""absent"": 0, ""total"": 100, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB1934/id/806403"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV3206+HB1934""}]",0,"Electric vehicle charging stations; operation by certain state agencies. Electric vehicle charging stations; operation by certain state agencies. Authorizes the Department of General Services, Department of Motor Vehicles, and Department of Transportation to locate and operate a retail fee-based electric vehicle charging station on property the agency controls if the electric vehicle charging services are offered at prevailing market rates, as defined in the bill. The bill exempts such agencies from being considered a public utility solely because of the sale of electric vehicle charging service or the ownership or operation of an electric vehicle charging station and further exempts such service from constituting the retail sale of electricity. Currently, such provisions are applicable only to the Department of Conservation and Recreation when operating a retail fee-based electric vehicle charging station on property of any existing state park or similar recreational facility the Department of Conservation and Recreation controls.",electric vehicle charge station operation certain state agency electric vehicle charge station operation certain state agency authorize department general services department motor vehicle department transportation locate operate retail feebased electric vehicle charge station property agency control electric vehicle charge service offer prevail market rate define bill bill exempt agency consider public utility solely sale electric vehicle charge service ownership operation electric vehicle charge station exempt service constitute retail sale electricity currently provision applicable department conservation recreation operate retail feebased electric vehicle charge station property exist state park similar recreational facility department conservation recreation control,Pre-IRA,2019.0,10
1140571,VA,HB2138,Fluorinated hydrocarbons or vapors; prohibited inhalants or other noxious chemical substances.,"Prohibited inhalants or other noxious chemical substances; fluorinated hydrocarbons and hydrogenated fluorocarbons. Adds fluorinated hydrocarbons or vapors and hydrogenated fluorocarbons to the list of prohibited drugs or noxious chemical substances that a person may deliberately smell or inhale with the intent to become intoxicated, inebriated, excited, or stupefied or to dull the brain or nervous system or that a person may deliberately cause, invite, or induce a person to smell or inhale with the intent to intoxicate, inebriate, excite, stupefy, or dull the brain or nervous system of such person.",4.0,2019-02-13,Robert Thomas,"[{""roll_call_id"": 782212, ""date"": ""2019-01-14"", ""desc"": ""House: Subcommittee recommends reporting with substitute (8-Y 0-N)"", ""yea"": 8, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 8, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/782212"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H0801V0015+HB2138""}, {""roll_call_id"": 784146, ""date"": ""2019-01-21"", ""desc"": ""House: Reported from Courts of Justice with substitute (18-Y 0-N)"", ""yea"": 18, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 18, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/784146"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+H08V0017+HB2138""}, {""roll_call_id"": 786301, ""date"": ""2019-01-25"", ""desc"": ""House: VOTE: PASSAGE (85-Y 12-N)"", ""yea"": 85, ""nay"": 12, ""nv"": 2, ""absent"": 0, ""total"": 99, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 7, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/786301"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+HV1900+HB2138""}, {""roll_call_id"": 789241, ""date"": ""2019-01-30"", ""desc"": ""Senate: Reported from Courts of Justice (14-Y 0-N)"", ""yea"": 14, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 14, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/789241"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+S03V0184+HB2138""}, {""roll_call_id"": 791125, ""date"": ""2019-02-01"", ""desc"": ""Senate: Read third time and passed Senate (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/791125"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0310HB2138+HB2138""}, {""roll_call_id"": 792425, ""date"": ""2019-02-04"", ""desc"": ""Senate: Passed Senate (40-Y 0-N)"", ""yea"": 40, ""nay"": 0, ""nv"": 0, ""absent"": 0, ""total"": 40, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 8, ""url"": ""https://legiscan.com/VA/rollcall/HB2138/id/792425"", ""state_link"": ""https://lis.virginia.gov/cgi-bin/legp604.exe?191+vot+SV0317HB2138+HB2138""}]",0,"Fluorinated hydrocarbons or vapors; prohibited inhalants or other noxious chemical substances. Prohibited inhalants or other noxious chemical substances; fluorinated hydrocarbons and hydrogenated fluorocarbons. Adds fluorinated hydrocarbons or vapors and hydrogenated fluorocarbons to the list of prohibited drugs or noxious chemical substances that a person may deliberately smell or inhale with the intent to become intoxicated, inebriated, excited, or stupefied or to dull the brain or nervous system or that a person may deliberately cause, invite, or induce a person to smell or inhale with the intent to intoxicate, inebriate, excite, stupefy, or dull the brain or nervous system of such person.",fluorinate hydrocarbon vapor prohibit inhalant noxious chemical substance prohibit inhalant noxious chemical substance fluorinate hydrocarbon hydrogenate fluorocarbon add fluorinate hydrocarbon vapor hydrogenate fluorocarbon list prohibit drug noxious chemical substance person deliberately smell inhale intent intoxicated inebriated excited stupefied dull brain nervous system person deliberately cause invite induce person smell inhale intent intoxicate inebriate excite stupefy dull brain nervous system person,Pre-IRA,2019.0,7
1238198,AR,SB555,To Amend Arkansas Law Regarding State Emission Plans For Fossil Fuel-fired Electric Generating Units.,To Amend Arkansas Law Regarding State Emission Plans For Fossil Fuel-fired Electric Generating Units.,4.0,2019-04-17,Bob Ballinger,"[{""roll_call_id"": 833890, ""date"": ""2019-04-02"", ""desc"": ""Read the third time and passed."", ""yea"": 34, ""nay"": 0, ""nv"": 1, ""absent"": 0, ""total"": 35, ""passed"": 1, ""chamber"": ""S"", ""chamber_id"": 18, ""url"": ""https://legiscan.com/AR/rollcall/SB555/id/833890"", ""state_link"": ""http://www.arkleg.state.ar.us/assembly/2019/2019R/Pages/votes.aspx?rcsnum=1111&votechamber=Senate""}, {""roll_call_id"": 838341, ""date"": ""2019-04-08"", ""desc"": ""Read the third time and passed and ordered transmitted to the Senate."", ""yea"": 84, ""nay"": 2, ""nv"": 5, ""absent"": 0, ""total"": 91, ""passed"": 1, ""chamber"": ""H"", ""chamber_id"": 17, ""url"": ""https://legiscan.com/AR/rollcall/SB555/id/838341"", ""state_link"": ""http://www.arkleg.state.ar.us/assembly/2019/2019R/Pages/votes.aspx?rcsnum=1371&votechamber=House""}]",0,To Amend Arkansas Law Regarding State Emission Plans For Fossil Fuel-fired Electric Generating Units. To Amend Arkansas Law Regarding State Emission Plans For Fossil Fuel-fired Electric Generating Units.,amend arkansas law state emission plan fossil fuelfire electric generating unit amend arkansas law state emission plan fossil fuelfire electric generating unit,Pre-IRA,2019.0,0
